192,3339255808
193,2248212480
194,2181169152
195,2298740736
196,4112384000
197,2617835520
198,1862467584
199,2533949440
200,721551360
201,369491968
202,218628096
203,940376064
204,185466880
205,553648128
206,3071213568
207,4194304000
208,2198405120
209,3322085376
210,3959750656
211,872742912
212,3206086656
213,3271753728
214,1661665280
215,16908288
216,386334720
217,33554432
218,587333632
219,2231500800
220,1410007040
221,4077256704
222,1778515968
223,2130837504
224,1594163200
225,2717908992
226,453115904
227,117440512
228,251789312
229,470417408
230,1007222784
231,738394112
232,1392771072
233,772800512
234,1745158144
235,4161667072
236,2869166080
237,1660944384
238,1107361792
239,3758358528
240,236519424
241,2987327488
242,3759144960
243,4245684224
244,3892641792
245,2097545216
246,806027264
247,571080704
248,3271622656
249,1359085568
250,3388997632
251,2332164096
252,34406400
253,2316435456
254,2567045120
255,2147549184
256,3221749760
257,2499936256
258,2081095680
259,2399141888
260,688062464
261,1812594688
262,2887057408
263,2836135936
264,2868969472
265,3356164096
266,1996554240
267,2013921280
268,251723776
269,721813504
270,2684420096
271,262144
272,1912930304
273,3054043136
274,3590586368
275,873267200
276,771817472
277,3540844544
278,2299330560
279,3406364672
280,1980301312
281,3088580608
282,1426194432
283,570949632
284,2417229824
285,251723776
286,2718302208
287,4145479680
288,2114125824
289,671744000
290,1058537472
291,1828847616
292,688783360
293,1393098752
294,3003580416
295,570687488
296,939589632
297,2953773056
298,3204907008
299,453050368
300,571277312
301,3926917120
302,1745223680
303,1459814400
304,1510211584
305,3036872704
306,2718040064
307,738197504
308,3103916032
309,101187584
310,1107886080
311,604307456
312,4194762752
313,889323520
314,470679552
315,3003514880
316,419692544
317,2734948352
318,4111663104
319,2415984640
320,2818572288
321,1763311616
322,3456892928
323,50593792
324,3674472448
325,3792044032
326,2752315392
327,3809017856
328,1812660224
329,3724738560
330,1057685504
331,3875602432
332,1392705536
333,2936471552
334,1442906112
335,3607691264
336,3207266304
337,3338665984
338,3808755712
339,50462720
340,622592000
341,2264989696
342,536936448
343,1074069504
344,1023672320
345,253362176
346,524288
347,721682432
348,2768306176
349,3675848704
350,2602041344
351,1275068416
352,721551360
353,4043898880
354,3707961344
355,1627389952
356,922943488
357,2617638912
358,2315452416
359,2415984640
360,2432892928
361,1292304384
362,3305111552
363,2936078336
364,3188195328
365,4111400960
366,1258684416
367,2097676288
368,2399404032
369,1392508928
370,2130837504
371,1359085568
372,1157758976
373,654770176
374,1007747072
375,4127719424
376,2500132864
377,3473014784
378,3036807168
379,3003514880
380,941883392
381,3976396800
382,2600468480
383,3809411072
384,336789504
385,1610743808
386,2299068416
387,3523674112
388,3809148928
389,2735210496
390,2065104896
391,2852323328
392,3993305088
393,3523411968
394,420413440
395,2902851584
396,3221356544
397,4111204352
398,1057095680
399,1224802304
400,1779040256
401,486801408
402,2936012800
403,1795424256
404,453050368
405,1914437632
406,2600534016
407,4077256704
408,470089728
409,1006895104
410,1996554240
411,2785607680
412,2483027968
413,3121479680
414,4010475520
415,1695088640
416,1259732992
417,67305472
418,3271819264
419,2852192256
420,4245225472
421,2786197504
422,3724804096
423,269418496
424,1309933568
425,402784256
426,285343744
427,2650996736
428,2333409280
429,923074560
430,3507421184
431,3423600640
432,1023410176
433,1593966592
434,2467430400
435,2382495744
436,2768830464
437,3489726464
438,2131296256
439,3338862592
440,404160512
441,1157955584
442,3489792000
443,789118976
444,521863168
445,4060151808
446,3137601536
447,1024065536
448,4212457472
449,4195418112
450,1996619776
451,386138112
452,537788416
453,1006632960
454,1494155264
455,1006698496
456,521142272
457,387710976
458,3926458368
459,4194369536
460,2450128896
461,4211146752
462,4244766720
463,554303488
464,2231500800
465,1476526080
466,1578041344
467,2735996928
468,2852913152
469,2333016064
470,2617376768
471,503447552
472,1896284160
473,421068800
474,3774873600
475,1056964608
476,151388160
477,2181300224
478,2332098560
479,2215575552
480,822083584
481,4245487616
482,2064121856
483,1981022208
484,3993305088
485,3020029952
486,1544028160
487,620953600
488,1845624832
489,1107623936
490,2114060288
491,184877056
492,2483027968
493,2986344448
494,4093706240
495,788725760
496,1879179264
497,0
498,2600599552
499,1561001984
500,3909156864
501,907018240
502,134610944
503,2315649024
504,3825795072
505,2031026176
506,4026531840
507,2399731712
508,2835873792
509,4026728448
510,33816576
511,3204907008
512,3574464512
513,3875536896
514,4178771968
515,2601910272
516,3559194624
517,1661009920
518,2768633856
519,4278386688
520,2919956480
521,1594687488
522,3154968576
523,4110680064
524,3137994752
525,4161273856
526,1560477696
527,1157693440
528,1695285248
529,4278255616
530,2483093504
531,3607232512
532,838991872
533,722665472
534,3590324224
535,2768699392
536,2903638016
537,2014183424
538,3691380736
539,3641376768
540,3993829376
541,2567372800
542,1829109760
543,167772160
544,1091371008
545,3473145856
546,285605888
547,688390144
548,117506048
549,369688576
550,1292828672
551,3070885888
552,2517696512
553,4263444480
554,1610612736
555,201326592
556,3557425152
557,3070230528
558,1124335616
559,855638016
560,2801991680
561,2600796160
562,2147680256
563,1744961536
564,3523280896
565,1929445376
566,2047148032
567,3858825216
568,1258684416
569,721616896
570,4194697216
571,856817664
572,2080440320
573,3859546112
574,3909222400
575,3926589440
576,1560412160
577,554172416
578,419430400
579,1359085568
580,2400124928
581,1795293184
582,1847001088
583,3339911168
584,419627008
585,3070296064
586,2634088448
587,352387072
588,2097152000
589,2382430208
590,3724607488
591,2283077632
592,1343225856
593,605028352
594,2231894016
595,771817472
596,3625058304
597,3104768000
598,3976790016
599,621608960
600,2785148928
601,436273152
602,1090519040
603,4262199296
604,3021012992
605,3608608768
606,3623944192
607,487129088
608,100663296
609,452984832
610,2231369728
611,3741319168
612,2801795072
613,3942645760
614,2483748864
615,1996816384
616,1711472640
617,3339386880
618,1896742912
619,403046400
620,655032320
621,3758227456
622,218234880
623,2953576448
624,1292369920
625,2734686208
626,2969698304
627,1610612736
628,2114125824
629,2550595584
630,83951616
631,2214854656
632,605421568
633,956694528
634,3607298048
635,3691118592
636,2248278016
637,3070230528
638,3120562176
639,2617704448
640,3338665984
641,3607166976
642,3138125824
643,1244069888
644,3221225472
645,1560543232
646,370016256
647,3791847424
648,1292042240
649,2419458048
650,3926392832
651,2366701568
652,1459683328
653,1191247872
654,3070230528
655,100663296
656,436207616
657,1862860800
658,3573874688
659,2786000896
660,2298478592
661,3440640000
662,1276182528
663,302841856
664,3053453312
665,4211474432
666,1661468672
667,4095410176
668,2165047296
669,2231500800
670,3607101440
671,2987065344
672,4043964416
673,1778581504
674,2332098560
675,3556966400
676,1175126016
677,2382757888
678,3137601536
679,1493565440
680,4127195136
681,2970222592
682,1258422272
683,4009754624
684,4026597376
685,252379136
686,1494351872
687,2450063360
688,3305701376
689,822083584
690,1678180352
691,1073872896
692,251985920
693,3456172032
694,1110310912
695,1510014976
696,1359282176
697,3288989696
698,638910464
699,3876061184
700,2400321536
701,1426391040
702,989921280
703,3137601536
704,4077518848
705,2198274048
706,3255697408
707,1795686400
708,3893035008
709,2148663296
710,3106471936
711,2199846912
712,3037134848
713,2919825408
714,1292435456
715,3943038976
716,1275133952
717,1543766016
718,3137470464
719,2064384000
720,3020095488
721,201588736
722,3624599552
723,4227858432
724,4077584384
725,2684485632
726,1828716544
727,3657891840
728,3792044032
729,1426063360
730,4094427136
731,2835611648
732,2835415040
733,1174405120
734,84148224
735,3456434176
736,3523477504
737,487063552
738,2986606592
739,2516910080
740,1661992960
741,3977773056
742,2030108672
743,1912995840
744,2265972736
745,537788416
746,1091108864
747,3087794176
748,1224867840
749,436731904
750,4128374784
751,4144300032
752,3440181248
753,3724869632
754,2970550272
755,2801991680
756,3441098752
757,3121086464
758,4010409984
759,4043374592
760,2181038080
761,4160749568
762,3406102528
763,2684616704
764,637534208
765,3221553152
766,2785214464
767,1577648128
768,34275328
769,84738048
770,2265120768
771,2804154368
772,369426432
773,2315583488
774,3187933184
775,33685504
776,1929379840
777,3692232704
778,2147942400
779,2332688384
780,2065039360
781,17432576
782,3993305088
783,1510801408
784,3691184128
785,3944284160
786,318767104
787,2097217536
788,2433744896
789,2164523008
790,3120627712
791,3422683136
792,3171024896
793,688848896
794,3859611648
795,2114453504
796,570753024
797,1057882112
798,67371008
799,2265055232
800,2248343552
801,2634809344
802,2853437440
803,3373072384
804,2986475520
805,1829044224
806,520486912
807,604241920
808,2718040064
809,2399666176
810,1493237760
811,520159232
812,1628635136
813,1141768192
814,2080899072
815,2768306176
816,2415919104
817,3976855552
818,50528256
819,638124032
820,1325400064
821,386662400
822,2668101632
823,3925999616
824,3842048000
825,3523543040
826,1074266112
827,2348941312
828,2768371712
829,806027264
830,1796014080
831,101318656
832,806092800
833,906821632
834,19922944
835,169803776
836,285278208
837,805306368
838,1157627904
839,1342308352
840,3692691456
841,3221291008
842,4076863488
843,3909091328
844,2701131776
845,2047410176
846,2566979584
847,688652288
848,1057292288
849,3808493568
850,1560281088
851,202702848
852,1024131072
853,2130771968
854,1996488704
855,520093696
856,2466578432
857,3775594496
858,3087269888
859,1913126912
860,2098266112
861,1459617792
862,1744961536
863,3473539072
864,1006698496
865,2886270976
866,1409417216
867,1023541248
868,1560412160
869,2332426240
870,3154247680
871,1208090624
872,1996488704
873,1023475712
874,319225856
875,2449735680
876,1728512000
877,2853634048
878,3020619776
879,1140981760
880,654376960
881,755564544
882,1578237952
883,522846208
884,2348941312
885,2869755904
886,2080505856
887,3792764928
888,235864064
889,2350252032
890,705036288
891,4228055040
892,2298609664
893,1243545600
894,3708354560
895,738525184
896,2332295168
897,3355770880
898,3221225472
899,554237952
900,822280192
901,101056512
902,3439722496
903,3104505856
904,134414336
905,1577254912
906,4009754624
907,201457664
908,520093696
909,2333016064
910,2584412160
911,1897660416
912,2047868928
913,1225326592
914,3272081408
915,1241841664
916,2282094592
917,302383104
918,1946681344
919,3641442304
920,1058537472
921,1392967680
922,2165243904
923,3792568320
924,2080440320
925,3842965504
926,235339776
927,2550267904
928,33554432
929,3070230528
930,4178378752
931,2885681152
932,3557752832
933,196608
934,2130903040
935,2835349504
936,369229824
937,3624796160
938,889257984
939,3490643968
940,4211867648
941,3473735680
942,3355836416
943,1157890048
944,1040252928
945,1980301312
946,1140916224
947,3942973440
948,0
949,2499936256
950,4093837312
951,3556835328
952,1946484736
953,2383872000
954,3289645056
955,1795358720
956,3372679168
957,2080636928
958,1912864768
959,3171418112
960,1074003968
961,1879113728
962,2636316672
963,2098397184
964,3154706432
965,3372351488
966,2298937344
967,3792306176
968,2617442304
969,3892903936
970,805568512
971,2885681152
972,3556835328
973,805371904
974,1460011008
975,2147745792
976,2131034112
977,2432892928
978,1392574464
979,3087269888
980,2349727744
981,2215051264
982,3828678656
983,1291845632
984,2583887872
985,705888256
986,3506700288
987,906035200
988,671219712
989,234946560
990,3573678080
991,1442971648
992,218365952
993,1426849792
994,3473735680
995,386072576
996,1879048192
997,773193728
998,1627652096
999,1174405120
1000,4010475520
1001,2466316288
1002,2097545216
1003,3875602432
1004,3624402944
1005,2432761856
1006,1074200576
1007,1493630976
1008,3725197312
1009,1610612736
1010,4194566144
1011,302776320
1012,2602893312
1013,4245094400
1014,1275330560
1015,2433548288
1016,4027842560
1017,2499936256
1018,3575250944
1019,2467037184
1020,268632064
1021,1778712576
1022,3709272064
1023,3808690176
1024,2533752832
1025,1443233792
1026,840826880
1027,4194631680
1028,1510014976
1029,2919694336
1030,2349334528
1031,2684878848
1032,34537472
1033,2583691264
1034,2885943296
1035,2399666176
1036,1829240832
1037,1930756096
1038,1476460544
1039,1947402240
1040,4195876864
1041,1510473728
1042,3120889856
1043,1627717632
1044,2550136832
1045,2768371712
1046,3658022912
1047,1343553536
1048,1392836608
1049,3171418112
1050,655032320
1051,486735872
1052,655228928
1053,3976790016
1054,2634285056
1055,1493827584
1056,335806464
1057,503513088
1058,4127457280
1059,3170893824
1060,705101824
1061,1126170624
1062,2835611648
1063,336003072
1064,2500460544
1065,2785083392
1066,1292107776
1067,3993042944
1068,889716736
1069,3624402944
1070,1225129984
1071,637730816
1072,201588736
1073,33619968
1074,704839680
1075,1795686400
1076,2667708416
1077,537526272
1078,2853437440
1079,1191378944
1080,1376714752
1081,553844736
1082,85327872
1083,486735872
1084,3003449344
1085,3104047104
1086,704708608
1087,4211212288
1088,2248278016
1089,1460273152
1090,4060151808
1091,1946222592
1092,83886080
1093,2030043136
1094,1778515968
1095,620756992
1096,1761607680
1097,872480768
1098,1258749952
1099,2266103808
1100,1427046400
1101,436273152
1102,2299265024
1103,2937126912
1104,1526792192
1105,402784256
1106,3137404928
1107,906035200
1108,3255304192
1109,1929379840
1110,4278517760
1111,4144234496
1112,2332557312
1113,2483290112
1114,319422464
1115,4278714368
1116,2501115904
1117,3892314112
1118,4127260672
1119,3925934080
1120,2584346624
1121,419823616
1122,4245159936
1123,990183424
1124,1376124928
1125,1024000000
1126,3875733504
1127,2870018048
1128,1527382016
1129,454033408
1130,2030632960
1131,3137929216
1132,1627455488
1133,302579712
1134,3137470464
1135,1258356736
1136,873070592
1137,1845493760
1138,554041344
1139,120324096
1140,2953314304
1141,2164326400
1142,4144758784
1143,1611464704
1144,16777216
1145,621346816
1146,285736960
1147,755826688
1148,3809542144
1149,638320640
1150,4026793984
1151,654639104
1152,2298937344
1153,1510211584
1154,2466512896
1155,486670336
1156,3255107584
1157,402653184
1158,1644953600
1159,2651783168
1160,1996881920
1161,4194304000
1162,571670528
1163,3506438144
1164,1929510912
1165,2818768896
1166,1175388160
1167,1762328576
1168,3020029952
1169,3372285952
1170,3355705344
1171,33816576
1172,252051456
1173,1711669248
1174,4162846720
1175,3388997632
1176,2416574464
1177,353173504
1178,3271819264
1179,2885681152
1180,1124139008
1181,1862533120
1182,2837315584
1183,2199060480
1184,1610678272
1185,1291845632
1186,1912995840
1187,2819751936
1188,168755200
1189,822870016
1190,637599744
1191,336068608
1192,1929445376
1193,3458007040
1194,1527119872
1195,3389456384
1196,3707764736
1197,2719547392
1198,1225392128
1199,2231369728
1200,3257008128
1201,1409417216
1202,1040449536
1203,2047016960
1204,2669084672
1205,1208614912
1206,3187802112
1207,2499936256
1208,2080440320
1209,3657695232
1210,1292042240
1211,2332622848
1212,253100032
1213,1141374976
1214,772210688
1215,3590389760
1216,1375797248
1217,3322150912
1218,2768568320
1219,654311424
1220,470482944
1221,2869297152
1222,4093837312
1223,553779200
1224,1442906112
1225,2517368832
1226,1057816576
1227,318898176
1228,906231808
1229,403111936
1230,453050368
1231,840499200
1232,1342963712
1233,1879375872
1234,252182528
1235,721813504
1236,939655168
1237,3875930112
1238,2668625920
1239,2348810240
1240,1728249856
1241,3523543040
1242,1191575552
1243,1982398464
1244,2920218624
1245,4228251648
1246,1124663296
1247,3690987520
1248,705101824
1249,2046951424
1250,537067520
1251,504299520
1252,117964800
1253,3423207424
1254,385941504
1255,2382430208
1256,3356557312
1257,2835480576
1258,1560608768
1259,16777216
1260,3859415040
1261,2332819456
1262,3909091328
1263,268697600
1264,1275854848
1265,2232221696
1266,1141899264
1267,2533556224
1268,1660944384
1269,34209792
1270,1325858816
1271,1225326592
1272,1544159232
1273,755499008
1274,637534208
1275,4094951424
1276,117768192
1277,386203648
1278,1241841664
1279,50724864
1280,1392574464
1281,788922368
1282,4093837312
1283,436666368
1284,335609856
1285,1661927424
1286,453246976
1287,755236864
1288,503316480
1289,2368733184
1290,3557949440
1291,1392508928
1292,1207959552
1293,1507328
1294,2282946560
1295,336003072
1296,2197880832
1297,4094754816
1298,2718105600
1299,3038642176
1300,1762328576
1301,3255107584
1302,3221291008
1303,2231369728
1304,218365952
1305,1157758976
1306,1543503872
1307,1023672320
1308,687865856
1309,1795424256
1310,1577320448
1311,3288399872
1312,3154378752
1313,184745984
1314,3137732608
1315,3070492672
1316,2466709504
1317,386596864
1318,402653184
1319,2987065344
1320,167772160
1321,486539264
1322,1477509120
1323,2080899072
1324,3170959360
1325,67567616
1326,3825270784
1327,2651324416
1328,1745354752
1329,3959947264
1330,2030305280
1331,2316304384
1332,1595604992
1333,4244635648
1334,2435383296
1335,3238002688
1336,4026597376
1337,235798528
1338,3540123648
1339,2047213568
1340,262144
1341,1913192448
1342,3475439616
1343,1543962624
1344,3020423168
1345,1594949632
1346,520683520
1347,2449932288
1348,1745879040
1349,3036872704
1350,1778515968
1351,3808624640
1352,570490880
1353,2013396992
1354,3423731712
1355,587202560
1356,3741319168
1357,1291911168
1358,1359020032
1359,1896873984
1360,3339255808
1361,688193536
1362,1376583680
1363,1258618880
1364,2348810240
1365,772079616
1366,3306094592
1367,2887778304
1368,1644625920
1369,520355840
1370,2719285248
1371,2618163200
1372,3154116608
1373,486932480
1374,2349596672
1375,1040908288
1376,587595776
1377,3405840384
1378,3154771968
1379,235012096
1380,50987008
1381,2768764928
1382,3305504768
1383,2332360704
1384,436797440
1385,2047016960
1386,738459648
1387,2030305280
1388,3103784960
1389,268500992
1390,1275133952
1391,453705728
1392,2785476608
1393,151257088
1394,1325400064
1395,1948516352
1396,805306368
1397,218234880
1398,2483093504
1399,2013528064
1400,3323330560
1401,3137404928
1402,3556769792
1403,353435648
1404,2768896000
1405,1527054336
1406,3154509824
1407,3238264832
1408,2098397184
1409,3254910976
1410,2366111744
1411,2617376768
1412,2081226752
1413,2785280000
1414,2986672128
1415,2450718720
1416,889454592
1417,1526857728
1418,1040449536
1419,3607101440
1420,604504064
1421,1845821440
1422,2685075456
1423,3456172032
1424,252772352
1425,3741712384
1426,3657564160
1427,2349662208
1428,872742912
1429,2046885888
1430,503316480
1431,2183331840
1432,705691648
1433,2500460544
1434,1779564544
1435,2869690368
1436,2416705536
1437,1662320640
1438,822542336
1439,1006698496
1440,1778712576
1441,3809411072
1442,3910467584
1443,2332491776
1444,3926261760
1445,956563456
1446,553910272
1447,3405774848
1448,1057030144
1449,1507328
1450,35323904
1451,301989888
1452,2768306176
1453,2751660032
1454,3456106496
1455,2768896000
1456,2366177280
1457,386269184
1458,956497920
1459,1090650112
1460,940179456
1461,838860800
1462,3204907008
1463,3154509824
1464,1259077632
1465,2131165184
1466,655753216
1467,4094164992
1468,3624009728
1469,872415232
1470,889651200
1471,84279296
1472,923926528
1473,537657344
1474,704708608
1475,537133056
1476,923140096
1477,2718760960
1478,335544320
1479,623575040
1480,1225261056
1481,2198011904
1482,2499805184
1483,570884096
1484,1459683328
1485,3272605696
1486,788660224
1487,151191552
1488,3724607488
1489,2499936256
1490,4211408896
1491,2684813312
1492,1544028160
1493,789053440
1494,268763136
1495,3305373696
1496,688193536
1497,4127457280
1498,251985920
1499,1291976704
1500,1543831552
1501,3070361600
1502,436273152
1503,2265120768
1504,3423076352
1505,1644363776
1506,251920384
1507,2634022912
1508,1493827584
1509,2785673216
1510,1224802304
1511,100794368
1512,4127457280
1513,2214920192
1514,2651586560
1515,4076863488
1516,1764425728
1517,2449932288
1518,3758555136
1519,1979842560
1520,3272081408
1521,50659328
1522,1527185408
1523,4111138816
1524,3003383808
1525,1796210688
1526,458752
1527,4160946176
1528,4227989504
1529,621150208
1530,2550726656
1531,3775332352
1532,134479872
1533,4144365568
1534,1762525184
1535,4060282880
1536,2902982656
1537,1610743808
1538,2063859712
1539,1864564736
1540,1275133952
1541,1359085568
1542,1678639104
1543,1880031232
1544,2264924160
1545,1862860800
1546,2902523904
1547,4093771776
1548,2516975616
1549,3942645760
1550,704774144
1551,1275068416
1552,3741319168
1553,2802188288
1554,168886272
1555,3959685120
1556,536936448
1557,252248064
1558,1544159232
1559,3338731520
1560,1477312512
1561,2601975808
1562,1812398080
1563,2047672320
1564,3810197504
1565,739311616
1566,1410007040
1567,2113929216
1568,688193536
1569,2953052160
1570,134348800
1571,3055484928
1572,889323520
1573,2686976
1574,1291911168
1575,1342308352
1576,1409613824
1577,3708551168
1578,3657498624
1579,520552448
1580,1627586560
1581,1930100736
1582,956694528
1583,1208352768
1584,3407020032
1585,654704640
1586,1056964608
1587,788856832
1588,33554432
1589,3322085376
1590,2902982656
1591,2365784064
1592,3087073280
1593,1476788224
1594,2300116992
1595,1124990976
1596,84344832
1597,184811520
1598,4095148032
1599,2064318464
1600,1828716544
1601,1040842752
1602,872546304
1603,2718040064
1604,923009024
1605,3070296064
1606,1762459648
1607,1359937536
1608,2533359616
1609,1594884096
1610,906166272
1611,1744896000
1612,1610940416
1613,2836594688
1614,3909156864
1615,2097610752
1616,1308688384
1617,3926982656
1618,3020881920
1619,4195155968
1620,654376960
1621,2534014976
1622,4061855744
1623,134414336
1624,3440574464
1625,3204448256
1626,218759168
1627,3893428224
1628,1996685312
1629,3657695232
1630,1007157248
1631,604635136
1632,2550398976
1633,3607429120
1634,3977707520
1635,2332295168
1636,3993174016
1637,2986344448
1638,688914432
1639,924057600
1640,2181038080
1641,2283339776
1642,4093771776
1643,4043374592
1644,536870912
1645,2534473728
1646,1946615808
1647,1158807552
1648,3674996736
1649,4211408896
1650,3271688192
1651,1862991872
1652,2098921472
1653,4110614528
1654,1745027072
1655,1845493760
1656,218300416
1657,1594425344
1658,302776320
1659,739835904
1660,2332229632
1661,2835480576
1662,285540352
1663,553713664
1664,2399141888
1665,570425344
1666,2952855552
1667,738328576
1668,3473014784
1669,3841982464
1670,2467364864
1671,4144037888
1672,2718171136
1673,3489726464
1674,1241579520
1675,3725262848
1676,2231762944
1677,1661534208
1678,1057357824
1679,3540975616
1680,1527644160
1681,84017152
1682,2298740736
1683,1728315392
1684,4278976512
1685,1007091712
1686,2970157056
1687,520159232
1688,1662779392
1689,393216
1690,3959750656
1691,553648128
1692,3339649024
1693,453967872
1694,1744830464
1695,2902458368
1696,3708616704
1697,3254779904
1698,4211212288
1699,1830158336
1700,554172416
1701,50659328
1702,2483093504
1703,956825600
1704,285278208
1705,520355840
1706,1745420288
1707,3574202368
1708,2164326400
1709,134217728
1710,3523215360
1711,940441600
1712,2382495744
1713,2466709504
1714,3826909184
1715,3439722496
1716,620756992
1717,3676504064
1718,4278190080
1719,2836004864
1720,3541762048
1721,3556769792
1722,2349137920
1723,153092096
1724,420478976
1725,4280549376
1726,1375928320
1727,1544093696
1728,3355508736
1729,2198863872
1730,84148224
1731,2382364672
1732,3456303104
1733,2752184320
1734,872742912
1735,2768699392
1736,1778515968
1737,4094164992
1738,2886074368
1739,1577254912
1740,621346816
1741,3539992576
1742,2650865664
1743,4227923968
1744,269025280
1745,285474816
1746,1461125120
1747,3959422976
1748,3993174016
1749,2617442304
1750,2751791104
1751,3506503680
1752,337117184
1753,2818834432
1754,890044416
1755,2717908992
1756,3758096384
1757,2953117696
1758,738656256
1759,688062464
1760,3641835520
1761,1141374976
1762,3456696320
1763,2667577344
1764,3187867648
1765,4060413952
1766,838860800
1767,1209008128
1768,974192640
1769,890109952
1770,101384192
1771,3926327296
1772,3255762944
1773,2651127808
1774,486866944
1775,3053518848
1776,262144
1777,3909091328
1778,504037376
1779,1259667456
1780,2902786048
1781,2785804288
1782,3825532928
1783,3842375680
1784,1560543232
1785,570753024
1786,570949632
1787,621871104
1788,739639296
1789,2433417216
1790,1158742016
1791,3875602432
1792,873398272
1793,3238133760
1794,1812004864
1795,3724869632
1796,973733888
1797,872480768
1798,1510670336
1799,2567176192
1800,2652307456
1801,3003449344
1802,4127850496
1803,33619968
1804,1963982848
1805,2516844544
1806,1913913344
1807,1426587648
1808,3842310144
1809,2617245696
1810,2667905024
1811,3724935168
1812,2131951616
1813,3942711296
1814,1526726656
1815,2819031040
1816,1610678272
1817,1561001984
1818,403898368
1819,4044816384
1820,4009820160
1821,4194566144
1822,2852126720
1823,3960340480
1824,2231631872
1825,3825205248
1826,2097479680
1827,471203840
1828,201392128
1829,3841982464
1830,3692298240
1831,3557752832
1832,2283012096
1833,1291976704
1834,3808428032
1835,486801408
1836,3523411968
1837,100663296
1838,3691053056
1839,117768192
1840,1392640000
1841,4144037888
1842,1795424256
1843,1224933376
1844,503840768
1845,3691511808
1846,3640655872
1847,2249129984
1848,1812332544
1849,1426325504
1850,1929510912
1851,974192640
1852,235798528
1853,756023296
1854,4043571200
1855,907083776
1856,2382430208
1857,3322019840
1858,4278452224
1859,3810590720
1860,2131296256
1861,537919488
1862,654573568
1863,1963261952
1864,3523346432
1865,419889152
1866,2466447360
1867,1209532416
1868,3239575552
1869,2215313408
1870,1577058304
1871,3490381824
1872,956301312
1873,2098528256
1874,2449604608
1875,3422552064
1876,1611661312
1877,3070361600
1878,3573940224
1879,168558592
1880,65536
1881,1375928320
1882,3792699392
1883,2030043136
1884,1443233792
1885,2818703360
1886,386531328
1887,319029248
1888,1694695424
1889,2367422464
1890,1392902144
1891,503578624
1892,1627455488
1893,1495072768
1894,84410368
1895,3524722688
1896,285736960
1897,2097479680
1898,722534400
1899,3422879744
1900,50528256
1901,2751922176
1902,4060282880
1903,2970157056
1904,1778778112
1905,3858759680
1906,2298609664
1907,3271950336
1908,151519232
